class_id,class_name,support,predicted,precision,recall,f1
514,Prepare to draw lines,0,1,0.0,0.0,0.0
515,Remove ruler and marker,0,1,0.0,0.0,0.0
516,Align ruler and mark cardboard,0,0,0.0,0.0,0.0
517,Walking through classroom,0,0,0.0,0.0,0.0
518,Assemble cardboard pieces,0,0,0.0,0.0,0.0
519,Move marker away,0,0,0.0,0.0,0.0
520,Arrange cardboard piece,0,0,0.0,0.0,0.0
521,Position ruler and mark cardboard,0,0,0.0,0.0,0.0
522,Place canned good on shelf,0,0,0.0,0.0,0.0
523,Move canned goods container,0,0,0.0,0.0,0.0
524,Position container near shelf,0,0,0.0,0.0,0.0
525,Adjust container on shelf,0,0,0.0,0.0,0.0
526,Pick up canned food,13,0,0.0,0.0,0.0
527,Place canned food in container,0,0,0.0,0.0,0.0
528,Adjust cans in container,0,0,0.0,0.0,0.0
529,Adjust cans in tray,0,0,0.0,0.0,0.0
530,Adjusting canned goods on shelf,0,0,0.0,0.0,0.0
531,Align canned goods on shelf,0,0,0.0,0.0,0.0
532,Place canned food on shelf,69,0,0.0,0.0,0.0
533,Reach for next canned food item,0,0,0.0,0.0,0.0
534,Wipe the plastic jar,0,195,0.0,0.0,0.0
535,Finish wiping and inspect jar,0,1,0.0,0.0,0.0
536,Inspect jar,0,18,0.0,0.0,0.0
537,Pick up tin can,0,0,0.0,0.0,0.0
538,Hold items and inspect shelf,0,58,0.0,0.0,0.0
539,Move cardboard,0,3,0.0,0.0,0.0
540,Stabilize cardboard,0,6,0.0,0.0,0.0
541,Stabilize ruler,0,3,0.0,0.0,0.0
542,Labeling cardboard squares,0,15,0.0,0.0,0.0
543,Moving cardboard square,0,1,0.0,0.0,0.0
544,Labeling cardboard square,0,46,0.0,0.0,0.0
545,Starting to label next square,0,6,0.0,0.0,0.0
546,Placing labeled cardboard square,0,2,0.0,0.0,0.0
547,Labeling cardboard piece,0,13,0.0,0.0,0.0
548,Move cardboard piece,0,2,0.0,0.0,0.0
549,Reach for next piece,0,1,0.0,0.0,0.0
550,Marking cardboard with pen,0,2,0.0,0.0,0.0
551,Repositioning ruler and cardboard,0,1,0.0,0.0,0.0
552,Folding cardboard,0,1,0.0,0.0,0.0
553,Place cardboard piece on stack,0,32,0.0,0.0,0.0
554,Arrange buttons on the table,0,11,0.0,0.0,0.0
555,Arrange buttons,33,18,1.0,0.5454545454545454,0.7058823529411764
556,Sorting buttons,0,3,0.0,0.0,0.0
557,Sort orange buttons,0,85,0.0,0.0,0.0
558,Sort orange button,0,14,0.0,0.0,0.0
559,Move hand over button pile,0,1,0.0,0.0,0.0
560,Move orange buttons,0,17,0.0,0.0,0.0
561,Arrange orange buttons,0,83,0.0,0.0,0.0
562,Pick up stapler,0,9,0.0,0.0,0.0
563,Drawing grid line with ruler,0,0,0.0,0.0,0.0
564,Drawing grid line with pen and ruler,0,0,0.0,0.0,0.0
565,Draw grid line with pen,0,2,0.0,0.0,0.0
566,Pick up cardboard,0,2,0.0,0.0,0.0
567,Draw grid line,0,0,0.0,0.0,0.0
568,Drawing grid line,0,0,0.0,0.0,0.0
569,Manipulate paper star,0,16,0.0,0.0,0.0
570,Fold paper star,0,18,0.0,0.0,0.0
571,Reach for beads,0,49,0.0,0.0,0.0
572,Sort purple beads,0,0,0.0,0.0,0.0
573,Write on paper,13,0,0.0,0.0,0.0
574,Gathering star beads,0,1,0.0,0.0,0.0
575,Sort beads by hand,0,8,0.0,0.0,0.0
576,Pick up can,3,0,0.0,0.0,0.0
577,Hold tray of canned goods,0,0,0.0,0.0,0.0
578,Position tray,0,0,0.0,0.0,0.0
579,Sort canned goods in tray,0,0,0.0,0.0,0.0
580,Carry crate of cans,0,0,0.0,0.0,0.0
581,Move can towards shelf,0,0,0.0,0.0,0.0
582,Wipe item,0,0,0.0,0.0,0.0
583,Place item back,0,0,0.0,0.0,0.0
584,Wipe retail item,0,0,0.0,0.0,0.0
585,Reach for retail item,0,0,0.0,0.0,0.0
586,Grasp retail item,0,4,0.0,0.0,0.0
587,Adjust retail items on shelf,0,0,0.0,0.0,0.0
588,Align and place retail item,0,0,0.0,0.0,0.0
589,Arrange items on shelf,0,0,0.0,0.0,0.0
590,Pick up pink water bottle,0,3,0.0,0.0,0.0
591,Place down pink water bottle,0,2,0.0,0.0,0.0
592,Place star in row,0,0,0.0,0.0,0.0
593,Reach for star,0,4,0.0,0.0,0.0
594,Retrieve star,0,1,0.0,0.0,0.0
595,Pick up star,0,1,0.0,0.0,0.0
596,Hold recording sheet and pen,0,0,0.0,0.0,0.0
597,Record star count,0,0,0.0,0.0,0.0
598,Hold pen and paper,0,0,0.0,0.0,0.0
599,Observe paper and count objects,0,0,0.0,0.0,0.0
600,Write count on paper,17,139,0.0,0.0,0.0
601,Place pen on table,0,0,0.0,0.0,0.0
602,View content on smartphone,0,1,0.0,0.0,0.0
603,Resume writing on paper,0,14,0.0,0.0,0.0
604,Pick up paper star,0,1,0.0,0.0,0.0
605,Place paper star in row,0,0,0.0,0.0,0.0
606,Manipulate star,0,0,0.0,0.0,0.0
607,Arrange paper stars,0,0,0.0,0.0,0.0
608,Cut cardboard grid,0,0,0.0,0.0,0.0
609,Pick up small item,0,0,0.0,0.0,0.0
610,Walking to sink,0,0,0.0,0.0,0.0
611,Washing hands,0,0,0.0,0.0,0.0
612,Finish washing hands,0,0,0.0,0.0,0.0
613,Pick up paper towel,0,0,0.0,0.0,0.0
614,Dry hands,0,0,0.0,0.0,0.0
615,Begin folding paper strip,0,0,0.0,0.0,0.0
616,Fold paper strip into a star,0,8,0.0,0.0,0.0
617,Prepare paper strip,0,0,0.0,0.0,0.0
618,Continue folding paper strip,0,19,0.0,0.0,0.0
619,Fold lucky star,0,0,0.0,0.0,0.0
620,Manipulate folded paper star,0,1,0.0,0.0,0.0
621,Grasp paper strip,0,0,0.0,0.0,0.0
622,Sort colored tiles,0,0,0.0,0.0,0.0
623,Pick up colored tile,0,0,0.0,0.0,0.0
624,Place colored tile,0,0,0.0,0.0,0.0
625,Sort tiles,0,0,0.0,0.0,0.0
626,Sort tiles by color,0,0,0.0,0.0,0.0
627,Write on notepad,0,49,0.0,0.0,0.0
628,Writing on notepad,0,18,0.0,0.0,0.0
629,Reaching for beads,0,2,0.0,0.0,0.0
630,Cut section from newspaper,0,0,0.0,0.0,0.0
631,Tear newspaper,0,0,0.0,0.0,0.0
632,Hold newspaper,0,0,0.0,0.0,0.0
633,Hold and align newspaper,0,0,0.0,0.0,0.0
634,Fold newspaper,0,0,0.0,0.0,0.0
635,Reposition newspaper,0,0,0.0,0.0,0.0
636,Cut along the edge of the newspaper,0,0,0.0,0.0,0.0
637,Cut along the newspaper edge,0,0,0.0,0.0,0.0
638,Browsing mobile phone,0,0,0.0,0.0,0.0
639,Browse mobile phone,0,0,0.0,0.0,0.0
640,Cut newspaper with scissors,0,0,0.0,0.0,0.0
641,Sort blue star-shaped pieces,0,3,0.0,0.0,0.0
642,Sort small plastic pieces,0,0,0.0,0.0,0.0
643,Reach for more pieces,0,0,0.0,0.0,0.0
644,Sort plastic pieces,0,0,0.0,0.0,0.0
645,Move pieces into box,0,0,0.0,0.0,0.0
646,Gather pieces into box,0,0,0.0,0.0,0.0
647,Typing on phone,0,0,0.0,0.0,0.0
648,Scrolling and viewing content on phone,0,0,0.0,0.0,0.0
649,Pick up item from shelf,0,0,0.0,0.0,0.0
650,Pick up charging cable,0,0,0.0,0.0,0.0
651,Pick up electronic item,0,0,0.0,0.0,0.0
652,Wipe electronic item,0,1,0.0,0.0,0.0
653,Place item in bag,0,1,0.0,0.0,0.0
654,Inspect smartphone box,0,2,0.0,0.0,0.0
655,Hold smartphone box,0,0,0.0,0.0,0.0
656,Examine product,0,0,0.0,0.0,0.0
657,Pick up another canned item,0,6,0.0,0.0,0.0
658,Carry plastic container,0,5,0.0,0.0,0.0
659,Reach for another container,0,7,0.0,0.0,0.0
660,Release container,0,15,0.0,0.0,0.0
661,Pick up storage container,0,7,0.0,0.0,0.0
662,Move container toward shelf,0,8,0.0,0.0,0.0
663,Position container on shelf,0,8,0.0,0.0,0.0
664,Remove lid from container,0,7,0.0,0.0,0.0
665,Pick up canned goods,0,7,0.0,0.0,0.0
666,Place canned goods in container,0,5,0.0,0.0,0.0
667,Pick up next product from bin,0,4,0.0,0.0,0.0
668,Move bin,0,32,0.0,0.0,0.0
669,Walking along the aisle,0,0,0.0,0.0,0.0
670,Move plastic storage bin,0,0,0.0,0.0,0.0
671,Place canned food in bin,0,0,0.0,0.0,0.0
672,Hold container of canned food,0,0,0.0,0.0,0.0
673,Move towards aisle,0,0,0.0,0.0,0.0
674,Approach restocking supplies,0,0,0.0,0.0,0.0
675,Pick up plastic container,0,0,0.0,0.0,0.0
676,Move along the shelves,0,0,0.0,0.0,0.0
677,Forming quilled paper shape,0,0,0.0,0.0,0.0
678,Manipulate quilled paper shape,0,0,0.0,0.0,0.0
679,Place quilled paper shape,0,0,0.0,0.0,0.0
680,Retrieve paper strip,0,0,0.0,0.0,0.0
681,Select paper strip,0,0,0.0,0.0,0.0
682,Transition to standing position,0,0,0.0,0.0,0.0
683,Observe paper quilling station,0,0,0.0,0.0,0.0
684,Sort quilled paper pieces,0,1,0.0,0.0,0.0
685,Walk towards storage area,0,2,0.0,0.0,0.0
686,Hold device and cable,0,0,0.0,0.0,0.0
687,Move piece to pile,0,0,0.0,0.0,0.0
688,Manipulate quilled paper,0,1,0.0,0.0,0.0
689,Pick up and sort cardboard,0,0,0.0,0.0,0.0
690,Sort and arrange cardboard pieces,0,0,0.0,0.0,0.0
691,Move camera over surface,0,0,0.0,0.0,0.0
692,Observe sorting progress,0,5,0.0,0.0,0.0
693,Reach for cardboard piece,0,1,0.0,0.0,0.0
694,Lock phone,0,0,0.0,0.0,0.0
695,Sort and stack cardboard pieces,0,0,0.0,0.0,0.0
696,Mark list with pen,0,0,0.0,0.0,0.0
697,Adjust bead piles,0,0,0.0,0.0,0.0
698,Sort blue beads,0,2,0.0,0.0,0.0
699,Place down pen,0,1,0.0,0.0,0.0
700,Move away from desk,0,0,0.0,0.0,0.0
701,Walking through the office,0,3,0.0,0.0,0.0
702,Resume sorting blue beads,0,0,0.0,0.0,0.0
703,Fold cardboard shape,0,4,0.0,0.0,0.0
704,Reach for cardboard box,0,9,0.0,0.0,0.0
705,Reach for object,0,5,0.0,0.0,0.0
706,Release cardboard shape,0,2,0.0,0.0,0.0
707,Reposition hands,0,0,0.0,0.0,0.0
708,Rolling paper strip,0,0,0.0,0.0,0.0
709,Finishing coil,0,2,0.0,0.0,0.0
710,Start folding paper strip,0,0,0.0,0.0,0.0
711,Folding paper strip,0,4,0.0,0.0,0.0
712,Positioning paper strip,0,5,0.0,0.0,0.0
713,Manipulate quilling paper,0,0,0.0,0.0,0.0
714,Walk towards workspace,0,0,0.0,0.0,0.0
715,Interaction with coworker,0,0,0.0,0.0,0.0
716,Walk through workspace,0,0,0.0,0.0,0.0
717,Manipulate small object,0,0,0.0,0.0,0.0
718,Manipulate paper quilling piece,0,3,0.0,0.0,0.0
719,Hold quilled paper piece,0,4,0.0,0.0,0.0
720,Pull paper strip,0,10,0.0,0.0,0.0
721,Hold and align paper strip,0,1,0.0,0.0,0.0
722,Hold and rotate paper strip,0,1,0.0,0.0,0.0
723,Marking cardboard piece,30,0,0.0,0.0,0.0
724,Hold and mark cardboard piece,0,0,0.0,0.0,0.0
725,Organize cardboard pieces,15,2,0.0,0.0,0.0
726,Walking towards workstation,0,0,0.0,0.0,0.0
727,Move to desk,0,0,0.0,0.0,0.0
728,Sort small objects,0,0,0.0,0.0,0.0
729,Gathering items,0,0,0.0,0.0,0.0
730,Place items on table,0,0,0.0,0.0,0.0
731,Gathering colored beads,0,0,0.0,0.0,0.0
732,Arrange beads by color,0,0,0.0,0.0,0.0
733,Sort star-shaped objects by color,0,0,0.0,0.0,0.0
734,Sort star-shaped objects,0,0,0.0,0.0,0.0
735,Sort yellow star-shaped objects,0,0,0.0,0.0,0.0
736,Sort purple star-shaped objects,0,0,0.0,0.0,0.0
737,View phone screen,0,0,0.0,0.0,0.0
738,Viewing phone screen,0,0,0.0,0.0,0.0
739,Initiate star folding,0,0,0.0,0.0,0.0
740,Reach for next canned product,0,0,0.0,0.0,0.0
741,Place jar in box,0,11,0.0,0.0,0.0
742,Place pickle jar in box,0,6,0.0,0.0,0.0
743,Grasp product from shelf,0,0,0.0,0.0,0.0
744,Place red button,0,0,0.0,0.0,0.0
745,Move and place black buttons,0,9,0.0,0.0,0.0
746,Arrange red buttons,0,1,0.0,0.0,0.0
747,Adjust red button position,0,0,0.0,0.0,0.0
748,Withdraw hand from buttons,0,1,0.0,0.0,0.0
749,Arrive at a different workstation,0,0,0.0,0.0,0.0
750,Move vacuum cleaner hose,0,2,0.0,0.0,0.0
751,Place smartphone on cardboard,0,6,0.0,0.0,0.0
752,Reach into bag,0,0,0.0,0.0,0.0
753,Organize products,0,1,0.0,0.0,0.0
754,Close cardboard box,0,3,0.0,0.0,0.0
755,Pick up item,0,0,0.0,0.0,0.0
756,Stand up and walk away,0,6,0.0,0.0,0.0
757,Interact with colleagues,0,0,0.0,0.0,0.0
758,Moving hand towards cardboard stack,0,3,0.0,0.0,0.0
759,Put down water bottle,0,0,0.0,0.0,0.0
760,Placing piece on stack,0,0,0.0,0.0,0.0
761,Reach for and pick up smartphone,0,2,0.0,0.0,0.0
762,Move cardboard to pile,0,0,0.0,0.0,0.0
763,Fold cardboard sheet,0,0,0.0,0.0,0.0
764,Reach for shelving divider,0,2,0.0,0.0,0.0
765,Rearrange shelf item,0,2,0.0,0.0,0.0
766,Arrange paper strips,0,7,0.0,0.0,0.0
767,Place down strip,0,10,0.0,0.0,0.0
768,Move puzzle piece,0,2,0.0,0.0,0.0
769,Cap marker,0,1,0.0,0.0,0.0
770,Combine bead piles,0,0,0.0,0.0,0.0
771,Draw lines with pen and ruler,0,0,0.0,0.0,0.0
772,Put down phone,0,6,0.0,0.0,0.0
773,Pick up pasta box,0,1,0.0,0.0,0.0
774,Place gift box into bin,0,0,0.0,0.0,0.0
775,Remove plastic container from storage box,0,3,0.0,0.0,0.0
776,Hold ruler,0,0,0.0,0.0,0.0
777,Move pen away,0,3,0.0,0.0,0.0
778,Place crate on floor,0,0,0.0,0.0,0.0
779,Place smartphone on table,0,3,0.0,0.0,0.0
780,Discard paper towel,0,0,0.0,0.0,0.0
781,Release paper star,0,2,0.0,0.0,0.0
782,Place phone on table,0,1,0.0,0.0,0.0
783,Scrolling or navigating on phone,0,1,0.0,0.0,0.0
784,Hold electronic item,0,0,0.0,0.0,0.0
785,Inspect electronic item,0,0,0.0,0.0,0.0
786,Move pineapple chips,0,0,0.0,0.0,0.0
787,Mark paper list,0,0,0.0,0.0,0.0
788,Placing phone down,0,4,0.0,0.0,0.0
789,Pick up nut bar box,0,0,0.0,0.0,0.0
790,Pick up plastic bin,0,0,0.0,0.0,0.0
791,Pick up pickle jar,0,4,0.0,0.0,0.0
792,Pick up product from shelf,0,2,0.0,0.0,0.0
793,Place jar into shelf box,0,7,0.0,0.0,0.0
794,Wipe grocery shelf,0,0,0.0,0.0,0.0
795,Rearrange buttons,0,1,0.0,0.0,0.0
796,Release button,0,0,0.0,0.0,0.0
797,Pick up orange button,0,1,0.0,0.0,0.0
798,Arrange small buttons,0,7,0.0,0.0,0.0
799,Align buttons,0,1,0.0,0.0,0.0
800,Look around the table,0,0,0.0,0.0,0.0
801,Align red buttons,0,0,0.0,0.0,0.0
802,Reach for black button,0,6,0.0,0.0,0.0
803,Reach for buttons,0,8,0.0,0.0,0.0
804,Place and align button,0,0,0.0,0.0,0.0
805,Move hand,0,0,0.0,0.0,0.0
806,Move button to line,0,0,0.0,0.0,0.0
807,Reach for utility knife,0,5,0.0,0.0,0.0
808,Place down paper pieces,0,0,0.0,0.0,0.0
809,Switch to scissors,0,0,0.0,0.0,0.0
810,Place phone on shelf,0,1,0.0,0.0,0.0
811,Inspect product lid,0,7,0.0,0.0,0.0
812,Sweep floor debris,0,1,0.0,0.0,0.0
813,Adjust grip on container,0,0,0.0,0.0,0.0
814,Manipulate paper piece,0,1,0.0,0.0,0.0
815,Hold quilled paper coil,0,5,0.0,0.0,0.0
816,Place scissors aside,0,0,0.0,0.0,0.0
817,Finish placing cardboard cutouts,0,4,0.0,0.0,0.0
818,Fold cut cardboard,0,7,0.0,0.0,0.0
819,Look away,0,0,0.0,0.0,0.0
820,Pick up cut cardboard piece,0,1,0.0,0.0,0.0
821,Reposition scissors,0,2,0.0,0.0,0.0
822,Hold cardboard piece,7,4,0.0,0.0,0.0
823,Picking up stock,0,0,0.0,0.0,0.0
824,Carry container,0,3,0.0,0.0,0.0
825,Positioning cardboard on workspace,0,1,0.0,0.0,0.0
826,Stop sorting stars,0,0,0.0,0.0,0.0
827,Place knife down,0,0,0.0,0.0,0.0
828,Search for puzzle piece,20,3,0.0,0.0,0.0
829,Lift pen and shift ruler,0,0,0.0,0.0,0.0
830,Moving ruler,0,0,0.0,0.0,0.0
831,Hold beads,19,0,0.0,0.0,0.0
832,Adjusting fabric position,0,0,0.0,0.0,0.0
833,Pick up new cardboard piece,24,0,0.0,0.0,0.0
834,Gather cardboard pieces,0,0,0.0,0.0,0.0
835,Hold electronic accessory,0,0,0.0,0.0,0.0
836,Pick up electronic accessory,0,0,0.0,0.0,0.0
837,Place accessory box,0,0,0.0,0.0,0.0
838,Release product on shelf,0,0,0.0,0.0,0.0
839,Pick up new product from box,0,0,0.0,0.0,0.0
840,Pick up shopping bag,0,0,0.0,0.0,0.0
841,Move to shelf,3,0,0.0,0.0,0.0
842,Grasp snack package,0,0,0.0,0.0,0.0
843,Place snack in box,0,7,0.0,0.0,0.0
844,Place snack packages on shelf,0,7,0.0,0.0,0.0
845,Reach for snack package,0,0,0.0,0.0,0.0
846,Reach for item,0,0,0.0,0.0,0.0
847,Organize item on shelf,0,0,0.0,0.0,0.0
848,Place pen on cardboard,0,0,0.0,0.0,0.0
849,Adjust cardboard divider,0,2,0.0,0.0,0.0
850,Place finished star on table,0,4,0.0,0.0,0.0
851,Inspect shelf,0,2,0.0,0.0,0.0
852,Pick up snack packs,0,4,0.0,0.0,0.0
853,Move to shelf base,0,3,0.0,0.0,0.0
854,Place gift box on shelf,0,0,0.0,0.0,0.0
855,Place snack pouch on shelf,0,0,0.0,0.0,0.0
856,Sort Mahjong tiles,0,1,0.0,0.0,0.0
857,Pick up charging case,0,8,0.0,0.0,0.0
858,Place ruler on cardboard,0,0,0.0,0.0,0.0
859,Reposition tools,0,0,0.0,0.0,0.0
860,Position scissors for next cut,0,0,0.0,0.0,0.0
861,Tapping on smartphone screen,0,0,0.0,0.0,0.0
862,Positioning ruler on cardboard,0,5,0.0,0.0,0.0
863,Placing labeled square,0,3,0.0,0.0,0.0
864,Switching marker,0,4,0.0,0.0,0.0
865,Placing pen on table,0,3,0.0,0.0,0.0
866,Manipulate cardboard sheet,0,0,0.0,0.0,0.0
867,Interact with smartphone,21,2,0.0,0.0,0.0
868,Pick up retail item,0,0,0.0,0.0,0.0
869,Adjust retail item position,0,0,0.0,0.0,0.0
870,Observe surroundings,0,4,0.0,0.0,0.0
871,Manipulate paper stars,0,1,0.0,0.0,0.0
872,Pick up power bank,0,0,0.0,0.0,0.0
873,Rub hands together,0,1,0.0,0.0,0.0
874,Place star on table,0,2,0.0,0.0,0.0
875,Gather pieces,0,0,0.0,0.0,0.0
876,Select another item,0,3,0.0,0.0,0.0
877,Place container on floor,0,3,0.0,0.0,0.0
878,Place storage container on floor,0,3,0.0,0.0,0.0
879,Reorganize bin contents,0,2,0.0,0.0,0.0
880,Observe stocking,0,1,0.0,0.0,0.0
881,Manipulate quilled paper strips,0,0,0.0,0.0,0.0
882,Move blue beads,0,6,0.0,0.0,0.0
883,Place controller on table,0,2,0.0,0.0,0.0
884,Selecting new paper strip,0,3,0.0,0.0,0.0
885,Grasp electronic object,0,1,0.0,0.0,0.0
886,Reach for paper strip,0,5,0.0,0.0,0.0
887,Reach for canned food,0,0,0.0,0.0,0.0
888,Hold blue product box,0,0,0.0,0.0,0.0
889,Inspect product,0,0,0.0,0.0,0.0
890,Clean shelf,0,0,0.0,0.0,0.0
891,Walk towards shelf,0,0,0.0,0.0,0.0
892,Select product from box,0,0,0.0,0.0,0.0
893,Wipe ketchup bottle,0,0,0.0,0.0,0.0
894,Place ketchup bottle on shelf,0,0,0.0,0.0,0.0
895,Draw line with marker,0,0,0.0,0.0,0.0
896,Draw straight line,0,0,0.0,0.0,0.0
897,Mark straight line,0,0,0.0,0.0,0.0
898,Pick up small cardboard piece,0,0,0.0,0.0,0.0
899,Walk through office,0,0,0.0,0.0,0.0
900,Cut cardboard along line,0,0,0.0,0.0,0.0
901,Reposition hands and ruler,0,0,0.0,0.0,0.0
902,Align ruler with crease,0,0,0.0,0.0,0.0
903,Press fold,0,0,0.0,0.0,0.0
904,Cut cardboard strip with utility knife,0,0,0.0,0.0,0.0
905,Pick up dustpan,17,0,0.0,0.0,0.0
906,Hold container lid,25,0,0.0,0.0,0.0
907,Move towards the stove,9,0,0.0,0.0,0.0
908,Open stove pot lid,20,0,0.0,0.0,0.0
909,Closing the door,8,0,0.0,0.0,0.0
910,Picking up bottle,11,0,0.0,0.0,0.0
911,Wipe kitchen counter,16,0,0.0,0.0,0.0
912,Move towards kitchen area,15,0,0.0,0.0,0.0
913,Place cloth on floor,6,0,0.0,0.0,0.0
914,Reach for cleaning supplies,18,0,0.0,0.0,0.0
915,Remove cleaning bottle,11,0,0.0,0.0,0.0
916,Washing hands in sink,10,0,0.0,0.0,0.0
917,Grasping cleaning cloth,7,0,0.0,0.0,0.0
918,Wiping countertop,11,0,0.0,0.0,0.0
919,Lift pot lid,9,0,0.0,0.0,0.0
920,Stir contents,8,0,0.0,0.0,0.0
921,Place lid back,9,0,0.0,0.0,0.0
922,Adjust pot position,6,0,0.0,0.0,0.0
923,Move pot,7,0,0.0,0.0,0.0
924,Place towel,16,0,0.0,0.0,0.0
925,Start cutting,7,0,0.0,0.0,0.0
926,Cut along the marked line,51,0,0.0,0.0,0.0
927,Pick up item from bin,0,0,0.0,0.0,0.0
928,Hold item,0,0,0.0,0.0,0.0
929,Check smart watch,0,0,0.0,0.0,0.0
930,Pick up jar,0,0,0.0,0.0,0.0
931,Pick up sauce bottle,0,0,0.0,0.0,0.0
932,Place sauce bottle on shelf,0,0,0.0,0.0,0.0
933,Hold empty container,0,0,0.0,0.0,0.0
934,Assess shelf arrangement,0,0,0.0,0.0,0.0
935,Pick up bottle,0,0,0.0,0.0,0.0
936,Release foam strip,0,0,0.0,0.0,0.0
937,Observe craft layout,0,0,0.0,0.0,0.0
938,Reach for foam strips,0,0,0.0,0.0,0.0
939,Adjust foam strip,0,0,0.0,0.0,0.0
940,Align foam strip,0,0,0.0,0.0,0.0
941,Attach foam strip,0,0,0.0,0.0,0.0
942,Curve foam strip into loop,0,0,0.0,0.0,0.0
943,Press ends of foam strip together,0,0,0.0,0.0,0.0
944,Position yellow foam piece on strip,0,0,0.0,0.0,0.0
945,Press foam strip,0,0,0.0,0.0,0.0
946,Fold foam piece,0,0,0.0,0.0,0.0
947,Pinch foam strips,0,0,0.0,0.0,0.0
948,Pull blue foam strip,0,0,0.0,0.0,0.0
949,Tear blue foam strip,0,0,0.0,0.0,0.0
950,Pick up blue foam piece,0,0,0.0,0.0,0.0
951,Tear blue foam piece,0,0,0.0,0.0,0.0
952,Tear off blue foam piece,0,0,0.0,0.0,0.0
953,Peel foam strip,0,0,0.0,0.0,0.0
954,Move small blue foam piece towards the strip,0,0,0.0,0.0,0.0
955,Align blue strip,0,0,0.0,0.0,0.0
956,Press blue strip,0,0,0.0,0.0,0.0
957,Position blue strip,0,0,0.0,0.0,0.0
958,Lift blue strip,0,0,0.0,0.0,0.0
959,Hold blue strip,0,0,0.0,0.0,0.0
960,Peel blue strip,0,0,0.0,0.0,0.0
961,Align paper strip,0,0,0.0,0.0,0.0
962,Interlock paper strips,0,0,0.0,0.0,0.0
963,Turn away from table,0,0,0.0,0.0,0.0
964,Touch phone and paper strip,0,0,0.0,0.0,0.0
965,Attach material to paper strip,0,0,0.0,0.0,0.0
966,Pick up tool,0,0,0.0,0.0,0.0
967,Walk through the room,0,0,0.0,0.0,0.0
968,Walk down hallway,0,0,0.0,0.0,0.0
969,Reach for door handle,0,0,0.0,0.0,0.0
970,Grasp door handle,0,0,0.0,0.0,0.0
971,Walk to table,0,0,0.0,0.0,0.0
972,Pick up supplies from box,0,0,0.0,0.0,0.0
973,Approach work table,0,0,0.0,0.0,0.0
974,Touch colleague's back,0,0,0.0,0.0,0.0
975,Position the chair,0,0,0.0,0.0,0.0
976,Observe and walk through store,15,0,0.0,0.0,0.0
977,Inspect shelf condition,27,0,0.0,0.0,0.0
978,Approach boxes,12,0,0.0,0.0,0.0
979,Reach for wire hangers,13,0,0.0,0.0,0.0
980,Extract wire hangers from box,30,0,0.0,0.0,0.0
981,Bundle display hooks,22,0,0.0,0.0,0.0
982,Release hook,14,0,0.0,0.0,0.0
983,Move through aisle,10,0,0.0,0.0,0.0
984,Pick up items from the shopping bag,23,0,0.0,0.0,0.0
985,Place items on the shelf,6,0,0.0,0.0,0.0
986,Release cardboard piece and gesture,16,0,0.0,0.0,0.0
987,Move marker and adjust hand,8,0,0.0,0.0,0.0
988,Identify next cardboard piece,21,0,0.0,0.0,0.0
989,Observe and pause,11,0,0.0,0.0,0.0
990,Resume observation,4,0,0.0,0.0,0.0
991,Reach for and examine canned goods,0,0,0.0,0.0,0.0
992,Examine canned goods,0,0,0.0,0.0,0.0
993,Select and pick up a canned item,0,0,0.0,0.0,0.0
994,Place item back on shelf,0,0,0.0,0.0,0.0
995,Inspect Dior gift box,0,0,0.0,0.0,0.0
996,Move along the shelf,0,0,0.0,0.0,0.0
997,Select a bottle,0,0,0.0,0.0,0.0
998,Place bottle back on shelf,0,0,0.0,0.0,0.0
999,Pick up another bottle,0,0,0.0,0.0,0.0
1000,Release bottle,0,0,0.0,0.0,0.0
1001,Inspect bottle,0,0,0.0,0.0,0.0
1002,Inspect almond package,0,0,0.0,0.0,0.0
1003,Scan supermarket shelves,0,0,0.0,0.0,0.0
1004,Move along the supermarket aisle,0,0,0.0,0.0,0.0
1005,Reach for canned goods,0,0,0.0,0.0,0.0
1006,Touch canned goods,0,0,0.0,0.0,0.0
1007,Manipulate cardboard shape,0,0,0.0,0.0,0.0
1008,Hold small cardboard pieces,0,0,0.0,0.0,0.0
1009,Prepare to place cardboard,0,0,0.0,0.0,0.0
1010,Reach for next can,18,0,0.0,0.0,0.0
1011,Hold canned food,24,0,0.0,0.0,0.0
1012,Retrieve next canned food item,17,0,0.0,0.0,0.0
1013,Align canned food on shelf,9,0,0.0,0.0,0.0
1014,Retrieve canned food from box,12,0,0.0,0.0,0.0
1015,Place another canned food on shelf,11,0,0.0,0.0,0.0
1016,Adjust canned food on shelf,9,0,0.0,0.0,0.0
1017,Move hand away from shelf,8,0,0.0,0.0,0.0
1018,Hold earbud case,21,0,0.0,0.0,0.0
1019,sort craft materials,36,0,0.0,0.0,0.0
1020,Manipulate craft piece,38,0,0.0,0.0,0.0
1021,Manipulate craft paper strips,33,0,0.0,0.0,0.0
1022,Operate smartphone,40,0,0.0,0.0,0.0
1023,Release smartphone,7,0,0.0,0.0,0.0
1024,Sort small craft pieces,39,0,0.0,0.0,0.0
1025,Hold product package,0,0,0.0,0.0,0.0
1026,Check phone,0,0,0.0,0.0,0.0
1027,Hold charging cable,0,0,0.0,0.0,0.0
1028,Hold items in hand,0,0,0.0,0.0,0.0
1029,Hold and examine item,0,0,0.0,0.0,0.0
1030,Remove item from bag,0,0,0.0,0.0,0.0
