class_name,support,predicted,precision,recall,f1
Walk towards table :: cardboard box | table,0,10,0.0,0.0,0.0
Walk with cardboard cutout :: cardboard cutout | store shelves,0,1,0.0,0.0,0.0
Walk in hallway :: cardboard box,0,1,0.0,0.0,0.0
Walk towards storage area :: cardboard box | storage container,0,1,0.0,0.0,0.0
Move along the shelves :: cardboard boxes | shelves,0,1,0.0,0.0,0.0
Walk towards storage area :: cardboard box | shelf,0,1,0.0,0.0,0.0
Move towards shelf :: cardboard box | shelf,0,2,0.0,0.0,0.0
Walk towards storage area :: cardboard boxes | person,0,1,0.0,0.0,0.0
Walk towards storage area :: cardboard sheets | storage area | workstation,0,1,0.0,0.0,0.0
Walk towards desk :: cardboard boxes | desk,0,1,0.0,0.0,0.0
Walk towards table :: blue balls | cardboard boxes | cardboard sheets,0,1,0.0,0.0,0.0
Walk towards aisle :: cardboard boxes | floor,0,1,0.0,0.0,0.0
Walk through workspace :: person,0,1,0.0,0.0,0.0
Walk towards table :: cardboard sheet | scissors | water bottle,0,1,0.0,0.0,0.0
Cutting fabric :: fabric | scissors | table,0,2,0.0,0.0,0.0
Adjusting fabric position :: fabric | scissors | table,0,4,0.0,0.0,0.0
Adjusting fabric for cutting :: fabric | scissors | table,0,4,0.0,0.0,0.0
Insert plug into power adapter :: portable power bank | power cable plug,0,1,0.0,0.0,0.0
Place item into bag :: electronic item | shopping bag,0,2,0.0,0.0,0.0
Pick up charging cable :: box | charging cable,0,1,0.0,0.0,0.0
Insert plug into power adapter :: portable charger | power cable,0,1,0.0,0.0,0.0
Insert charging cable into power bank :: charging cable | power bank,0,1,0.0,0.0,0.0
Place item into shopping bag :: electronic cable | electronic cable box | white shopping bag,0,1,0.0,0.0,0.0
Adjust item on shelf :: electronic item | plastic bag | shelf,0,1,0.0,0.0,0.0
Position shelving divider :: shelf | white shelving divider,0,1,0.0,0.0,0.0
Hold charging cable :: charging cable,0,1,0.0,0.0,0.0
Walk through store :: aisle | products | shelves,0,2,0.0,0.0,0.0
Reach for item on shelf :: product box | retail items | shelf,0,1,0.0,0.0,0.0
Move along shelf :: colleague | product containers | shelf,0,1,0.0,0.0,0.0
Move along shelf :: colleague | products | shelf,0,3,0.0,0.0,0.0
Walk through store :: cardboard boxes | plush toy | products | shelves,0,1,0.0,0.0,0.0
Move away from workstation :: cardboard sheet | workstation,0,2,0.0,0.0,0.0
Move along shelf :: cardboard boxes | plastic bins | shelf,0,1,0.0,0.0,0.0
Move towards table :: cardboard box | table,0,1,0.0,0.0,0.0
Pick up snack package :: plastic bin | snack package,0,2,0.0,0.0,0.0
Pick up snack pouch :: plastic container | snack pouch,0,1,0.0,0.0,0.0
Place item in bag :: plastic bag | shelf,0,1,0.0,0.0,0.0
Place snack package in box :: shopping bag | snack package,0,1,0.0,0.0,0.0
Place item in bag :: packaged item | plastic shopping bag,0,1,0.0,0.0,0.0
Place item on shelf :: packaged item | retail shelf,0,5,0.0,0.0,0.0
Place item on shelf :: electronic accessory box | shelf,0,4,0.0,0.0,0.0
Place item on shelf :: packaged item | shelf,0,9,0.0,0.0,0.0
Place item in shopping bag :: electronic accessory box | shopping bag,0,4,0.0,0.0,0.0
Adjust retail item position :: retail item | shelf,0,4,0.0,0.0,0.0
Adjust retail items on shelf :: retail item | shelf,0,1,0.0,0.0,0.0
Adjust retail item position :: retail item package | shelf,0,1,0.0,0.0,0.0
Place snack package in box :: box | shelf | snack package,0,1,0.0,0.0,0.0
Pick up snack package :: shelf | snack package,0,2,0.0,0.0,0.0
Place item in bag :: plastic bag | retail items,0,1,0.0,0.0,0.0
Place item in bag :: electronic item | plastic shopping bag,0,1,0.0,0.0,0.0
Place item in bag :: electronic accessory box | shopping bag,0,5,0.0,0.0,0.0
Wipe retail item :: cleaning cloth | retail item,0,2,0.0,0.0,0.0
Reach for item on shelf :: hand | product box | shelf,0,1,0.0,0.0,0.0
Reach for next product :: hand | product box | shelf,0,3,0.0,0.0,0.0
Marking cardboard piece :: bag | cardboard piece | pen | ruler | scissors | stack of cardboard,0,1,0.0,0.0,0.0
Labeling cardboard piece :: cardboard piece | pen | ruler | scissors | smartphone | stack of cardboard,0,2,0.0,0.0,0.0
Labeling cardboard piece :: cardboard pieces | red marker | ruler | smartphone,0,2,0.0,0.0,0.0
Labeling cardboard piece :: bag | cardboard pieces | red marker | ruler | smartphone,0,1,0.0,0.0,0.0
Hold and mark cardboard piece :: backpack | cardboard pieces | pen | ruler,0,1,0.0,0.0,0.0
Labeling cardboard piece :: cardboard piece | pen | ruler | scissors | stack of cardboard | utility knife,0,1,0.0,0.0,0.0
Hold and align cardboard :: cardboard pieces | cardboard strip | pen | ruler | scissors,0,1,0.0,0.0,0.0
Hold and mark cardboard piece :: black bag | cardboard pieces | pen | ruler | scissors | utility knife,0,2,0.0,0.0,0.0
Mark cardboard piece :: blue marker | cardboard piece | pile of cardboard | ruler | scissors,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | handbag | marker | scissors | stack of cardboard | utility knife,0,1,0.0,0.0,0.0
Hold and mark cardboard piece :: blue marker | cardboard pieces | red tool | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: bag | cardboard piece | desk | marker | ruler | scissors,0,1,0.0,0.0,0.0
Labeling cardboard squares :: cardboard squares | marker | ruler | smartphone,0,2,0.0,0.0,0.0
Labeling cardboard squares :: cardboard squares | marker | ruler | scissors | smartphone | utility knife,0,9,0.0,0.0,0.0
Hold and crease purple paper :: cardboard pieces | pen | purple paper | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Marking cardboard piece :: cardboard piece | handbag | marker | scissors | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cardboard stack | marker | ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cardboard stack | desk | earbuds case | marker | scissors | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: box | cardboard piece | cardboard stack | desk | marker | scissors | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | hand | marker | scissors | stack of cardboard | table | utility knife,0,1,0.0,0.0,0.0
Labeling cardboard piece :: cardboard pieces | marker | ruler | scissors | smartphone | water bottle,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cut cardboard pieces | marker | ruler | scissors | utility knife,0,2,0.0,0.0,0.0
Pick up and sort cardboard :: cardboard pieces | cardboard stack | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Sort and arrange cardboard pieces :: black case | cardboard pieces | pen | scissors | smartphone,0,1,0.0,0.0,0.0
Pick up and sort cardboard :: cardboard pieces | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Stacking cardboard squares :: cardboard squares | ruler | scissors | smartphone,0,7,0.0,0.0,0.0
Labeling cardboard squares :: cardboard squares | marker | ruler | scissors | smartphone,0,4,0.0,0.0,0.0
Stacking cardboard squares :: cardboard squares | metal ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Labeling cardboard piece :: cardboard pieces | marker | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Marking cardboard piece :: cardboard piece | pen | pile of cardboard | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | pen | pile of cardboard | ruler | scissors | utility knife,0,4,0.0,0.0,0.0
Cut cardboard :: cardboard piece | cardboard sheet | scissors,0,4,0.0,0.0,0.0
Pick up cut cardboard piece :: cardboard piece | cardboard sheet | pen | ruler | scissors,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | marker | pile of cardboard | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard | scissors | table,0,15,0.0,0.0,0.0
Stack cardboard pieces :: cardboard pieces | red marker | ruler | scissors,0,1,0.0,0.0,0.0
Stack cardboard square :: cardboard square | ruler | scissors | stack of cardboard squares | utility knife,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard scraps | cardboard strip | pen | ruler | scissors,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard piece | cardboard sheet | red marker | ruler | scissors,0,9,0.0,0.0,0.0
Cut cardboard :: cardboard pile | cardboard strip | scissors,0,2,0.0,0.0,0.0
Cut cardboard :: cardboard strip | ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Cut cardboard piece :: cardboard piece | cardboard sheet | red bag | ruler | scissors,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard piece | cardboard stack | red marker | ruler | scissors,0,2,0.0,0.0,0.0
Cut cardboard piece :: cardboard piece | red marker | ruler | scissors | stack of cardboard,0,1,0.0,0.0,0.0
Stacking cardboard squares :: cardboard squares | ruler | scissors | smartphone | utility knife,0,7,0.0,0.0,0.0
Labeling cardboard square :: cardboard square | marker | ruler | scissors | smartphone | stack of cardboard squares,0,2,0.0,0.0,0.0
Trim cardboard piece :: cardboard piece | red marker | ruler | scissors | stack of cardboard squares,0,2,0.0,0.0,0.0
Stacking cardboard squares :: cardboard squares | ruler | scissors | smartphone | stack of squares | utility knife,0,2,0.0,0.0,0.0
Stacking cardboard pieces :: cardboard pieces | metal ruler | red marker | scissors | smartphone,0,1,0.0,0.0,0.0
Stacking cardboard pieces :: cardboard pieces | ruler | scissors | smartphone,0,2,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | ruler | scissors | smartphone,0,2,0.0,0.0,0.0
Trim cardboard piece :: cardboard piece | piles of cardboard | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Hold and align paper strip :: paper strip | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Hold and mark cardboard piece :: cardboard pieces | cardboard sheet | pen | scissors | utility knife,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | table,0,15,0.0,0.0,0.0
Cut cardboard piece :: box cutter | cardboard piece | cardboard sheet | scissors | smartphone,0,1,0.0,0.0,0.0
Cut cardboard piece :: cardboard piece | scissors | table,0,1,0.0,0.0,0.0
Fold paper strip :: desk | paper strip,0,1,0.0,0.0,0.0
Cut cardboard piece :: cardboard piece | cut cardboard pieces | ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Manipulate paper strip :: hands | paper strip,0,6,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | pen | pile of cardboard | ruler | scissors | utility knife,0,2,0.0,0.0,0.0
Place down scissors :: cardboard pieces | scissors | table,0,2,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | red marker | ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Pick up cardboard cutout :: cardboard cutout | scissors | smartphone,0,7,0.0,0.0,0.0
Stacking cardboard square :: blue utility knife | cardboard squares | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Pick up small cardboard piece :: blue pen | cardboard pieces | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | pen | ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Pick up and sort cardboard :: cardboard pieces | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Stacking cardboard squares :: cardboard squares | red marker | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Pick up object :: blue marker | cardboard pieces,0,1,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | pen | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | ruler | scissors | smartphone | stack of cardboard squares | utility knife,0,1,0.0,0.0,0.0
Pick up cardboard piece :: cardboard pieces | scissors | smartphone | utility knife,0,2,0.0,0.0,0.0
Pick up cardboard piece :: cardboard piece | ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | ruler | scissors | smartphone | stack of cardboard | utility knife,0,1,0.0,0.0,0.0
Pick up cardboard cutout :: cardboard cutout | desk,0,1,0.0,0.0,0.0
Place can on shelf :: canned food | shelf,0,9,0.0,0.0,0.0
Place canned food on shelf :: canned food | shelf,0,77,0.0,0.0,0.0
Place canned goods in container :: canned goods | storage container,0,5,0.0,0.0,0.0
Place canned food on shelf :: canned food | shelf | storage bin,0,1,0.0,0.0,0.0
Place canned food in bin :: canned food | storage bin,0,35,0.0,0.0,0.0
Place canned food in bin :: canned food | cardboard bin,0,19,0.0,0.0,0.0
Place cans into box :: canned food | storage box,0,2,0.0,0.0,0.0
Pick up canned product :: canned product | cardboard box,0,3,0.0,0.0,0.0
Place cans into box :: cardboard box | tin can,0,2,0.0,0.0,0.0
Hold and inspect can :: can of food | cardboard box,0,2,0.0,0.0,0.0
Hold and inspect can :: can of food | shelving unit,0,1,0.0,0.0,0.0
Place can on shelf :: shelf | tin can,0,5,0.0,0.0,0.0
Place can on shelf :: can of food | supermarket shelf,0,1,0.0,0.0,0.0
Place canned food in bin :: canned food | cardboard box | shelf,0,3,0.0,0.0,0.0
Place canned food on shelf :: canned food | cardboard box | shelf,0,5,0.0,0.0,0.0
Place canned food in bin :: canned food | cardboard box,0,9,0.0,0.0,0.0
Move along the shelves :: canned goods | cardboard boxes | shelves,0,1,0.0,0.0,0.0
Move along the shelves :: canned goods | plastic container | shelves,0,7,0.0,0.0,0.0
Pick up canned food :: canned food | shelf | storage crate,0,2,0.0,0.0,0.0
Move along the shelves :: canned food | plastic container | shelves,0,2,0.0,0.0,0.0
Reach for next canned food item :: canned food | shelf,0,1,0.0,0.0,0.0
Adjusting canned goods on shelf :: canned food | shelf,0,1,0.0,0.0,0.0
Place canned food in bin :: canned food | plastic bin,0,4,0.0,0.0,0.0
Place canned food in container :: canned food | plastic container,0,16,0.0,0.0,0.0
Place canned food on shelf :: canned food | plastic container,0,2,0.0,0.0,0.0
Move bin to shelf area :: canned food | shelf | storage bin,0,1,0.0,0.0,0.0
Move bin to shelf area :: canned goods | shelf | storage bin,0,1,0.0,0.0,0.0
Move towards shelf :: plastic container | shelf,0,1,0.0,0.0,0.0
Hold electronic item :: cloth | electronic item,0,2,0.0,0.0,0.0
Place item in bag :: cleaning cloth | electronic device | shopping bag,0,1,0.0,0.0,0.0
Wipe the plastic jar :: cloth | plastic jar | power bank,0,1,0.0,0.0,0.0
Hold small white box :: cleaning cloth | small white box | smartphone,0,1,0.0,0.0,0.0
Use phone :: smartphone,0,14,0.0,0.0,0.0
Scrolling and viewing content on phone :: cardboard box | shelf | smartphone,0,1,0.0,0.0,0.0
Scrolling and viewing content on phone :: canned goods | cardboard box | smartphone,0,1,0.0,0.0,0.0
Fold paper strip :: paper star pile | scissors | smartphone | yellow paper strip,0,3,0.0,0.0,0.0
Fold paper strip :: paper stack | scissors | smartphone | yellow paper strip,0,17,0.0,0.0,0.0
Fold paper strip :: paper star | scissors | smartphone | yellow paper strip,0,1,0.0,0.0,0.0
Fold paper strip into star :: paper star | scissors | smartphone | yellow paper strip,0,1,0.0,0.0,0.0
Fold paper strip into star :: origami stars | scissors | smartphone | yellow paper strip,0,1,0.0,0.0,0.0
Fold paper strip into lucky star :: lucky stars | paper strip | scissors | smartphone,0,7,0.0,0.0,0.0
Fold paper strip :: lucky stars | paper strip | scissors | smartphone,0,11,0.0,0.0,0.0
Hold craft tool :: beads | craft tool | phone | scissors | table,0,1,0.0,0.0,0.0
Fold paper strip :: folded paper stars | paper strip | scissors | smartphone | table,0,2,0.0,0.0,0.0
Fold paper strip :: paper stars | paper strip | table,0,6,0.0,0.0,0.0
Fold paper strip :: paper strip | smartphone | table,0,18,0.0,0.0,0.0
Fold paper strip :: paper strip | pen holder | phone | scissors | table,0,5,0.0,0.0,0.0
Fold paper strip :: paper strip | smartphone | water bottle,0,9,0.0,0.0,0.0
Manipulate paper star :: paper stack | paper star | scissors | smartphone,0,7,0.0,0.0,0.0
Sort beads by color :: colorful beads | power bank | scissors | smartphone,0,2,0.0,0.0,0.0
Sort beads by color :: box | mobile phone | purple beads | scissors | yellow beads,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | smartphone | table | water bottle,0,6,0.0,0.0,0.0
Sort beads by color :: colorful beads | phone | scissors | table,0,2,0.0,0.0,0.0
Manipulate paper quilling piece :: earbuds | quilling paper | scissors | smartphone,0,1,0.0,0.0,0.0
Manipulate paper star :: paper star | scissors | smartphone | water bottle,0,1,0.0,0.0,0.0
Manipulate paper star :: paper stack | scissors | smartphone | yellow paper star,0,5,0.0,0.0,0.0
Manipulate paper strip :: earbuds case | paper strip | pen | scissors | smartphone,0,2,0.0,0.0,0.0
Fold paper strip :: paper strip | quilled paper shapes | smartphone,0,2,0.0,0.0,0.0
Manipulate paper strip :: paper quilling stack | purple paper strip | scissors | smartphone,0,1,0.0,0.0,0.0
Manipulate paper strip :: paper pile | paper strip | scissors | smartphone,0,2,0.0,0.0,0.0
Fold paper strip :: paper pile | paper strip | scissors | smartphone,0,12,0.0,0.0,0.0
Fold paper strip :: paper quilling stack | paper strip | scissors | smartphone,0,4,0.0,0.0,0.0
Manipulate paper star :: desk | paper cutter | paper star | scissors | smartphone,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | power bank | scissors | smartphone,0,4,0.0,0.0,0.0
Manipulate paper quilling piece :: earbuds | pen | quilling paper | scissors | smartphone,0,1,0.0,0.0,0.0
Fold paper strip :: paper stars | paper strip | phone | scissors,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | phone | pile of quilled paper shapes | power bank | scissors,0,1,0.0,0.0,0.0
Fold paper strip :: paper stack | paper strip | pen | phone | scissors,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | phone | pile of folded stars | scissors | table,0,3,0.0,0.0,0.0
Manipulate paper strip :: paper stack | scissors | smartphone | yellow paper strip,0,2,0.0,0.0,0.0
Fold paper strip :: paper strip | phone | scissors | table,0,1,0.0,0.0,0.0
Manipulate paper star :: paper stack | paper star | power bank | scissors | smartphone,0,3,0.0,0.0,0.0
Fold paper strip :: earbuds case | paper strip | pen | phone | scissors,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | phone | power bank | scissors,0,1,0.0,0.0,0.0
Fold paper strip :: earbud case | paper strip | scissors | smartphone,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | pile of folded stars | power bank | scissors | smartphone,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | pile of quilled paper | power bank | scissors | smartphone,0,1,0.0,0.0,0.0
Fold paper strip :: beads | paper strip | table,0,6,0.0,0.0,0.0
Fold paper strip :: paper star | paper strip | phone | pile of quilled paper | scissors,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | phone | pile of quilled paper | scissors | table,0,1,0.0,0.0,0.0
Fold paper strip :: paper strips | scissors | smartphone | yellow paper strip,0,2,0.0,0.0,0.0
Fold paper strip :: paper stars | paper strip | scissors | smartphone,0,8,0.0,0.0,0.0
Fold paper strip :: paper strip | phone | pile of quilled paper | power bank | scissors | table,0,1,0.0,0.0,0.0
Fold paper strip :: paper stars pile | paper strip | scissors | smartphone,0,2,0.0,0.0,0.0
Fold paper strip :: beads | paper strip | phone | table,0,1,0.0,0.0,0.0
Manipulate paper quilling piece :: pen | phone | quilled paper piece | table,0,1,0.0,0.0,0.0
Manipulate quilled paper strip :: purple paper strip | scissors | table,0,1,0.0,0.0,0.0
Manipulate paper quilling piece :: cutting mat | pen | smartphone | yellow quilling paper strip,0,1,0.0,0.0,0.0
Manipulate paper quilling piece :: piles of quilled shapes | quilling paper strip | smartphone,0,1,0.0,0.0,0.0
Manipulate paper strip :: lucky stars | paper strip | smartphone,0,3,0.0,0.0,0.0
Manipulate paper quilling piece :: paper strips | quilling paper | smartphone,0,1,0.0,0.0,0.0
Manipulate paper quilling piece :: pile of quilled shapes | quilling paper strip | smartphone,0,2,0.0,0.0,0.0
Manipulate paper strip :: paper strip | pile of colored paper | table,0,1,0.0,0.0,0.0
Manipulate paper quilling piece :: pen | power bank | quilling paper | smartphone,0,1,0.0,0.0,0.0
Manipulate paper quilling piece :: quilled paper piece | table,0,1,0.0,0.0,0.0
Manipulate paper quilling piece :: quilling paper | smartphone | table,0,1,0.0,0.0,0.0
Manipulate quilled paper strip :: beads | paper strip | table,0,1,0.0,0.0,0.0
Manipulate paper quilling piece :: paper pile | quilling paper strip | scissors | smartphone,0,2,0.0,0.0,0.0
Sort beads by color :: colorful beads | phone | table,0,5,0.0,0.0,0.0
Sort beads by color :: colorful beads | phone | power bank | scissors | table,0,1,0.0,0.0,0.0
Manipulate paper strip :: desk | yellow paper strip,0,4,0.0,0.0,0.0
Fold paper strip :: desk | smartphone | yellow paper strip,0,1,0.0,0.0,0.0
Manipulate paper star :: paper star | scissors | smartphone | yellow paper,0,1,0.0,0.0,0.0
Sort colorful pieces :: colorful pieces | earbuds | pen | scissors | smartphone,0,1,0.0,0.0,0.0
Pick up electronic accessory :: electronic accessory box | table,0,5,0.0,0.0,0.0
Place accessory into box :: box | electronic accessory,0,9,0.0,0.0,0.0
Place item in bag :: electronic accessory box | red shopping bag,0,4,0.0,0.0,0.0
Hold paper lantern :: packaging box | red paper lantern,0,1,0.0,0.0,0.0
Pick up paper star :: paper star,0,1,0.0,0.0,0.0
Hold electronic accessory :: electronic accessory | red protective case,0,1,0.0,0.0,0.0
Hold charger and cable :: box | cable | charger,0,1,0.0,0.0,0.0
Manipulate small object :: plastic bag | red plastic object,0,1,0.0,0.0,0.0
Manipulate small component :: hands | red plastic component,0,1,0.0,0.0,0.0
Pick up electronic accessory :: electronic accessory box | red cloth | table,0,1,0.0,0.0,0.0
Place item in bag :: packaged item | red cloth bag,0,1,0.0,0.0,0.0
Hold electronic accessory :: electronic accessory box | red cloth,0,2,0.0,0.0,0.0
Place paper star :: paper star | table,0,1,0.0,0.0,0.0
Expand paper lantern :: hands | red paper lantern,0,4,0.0,0.0,0.0
Manipulate paper star :: hands | paper star,0,15,0.0,0.0,0.0
Adjust lantern string :: paper strip | red paper lantern | table,0,1,0.0,0.0,0.0
Fold paper strip :: red paper strip | table,0,3,0.0,0.0,0.0
Fold paper strip :: folded paper star | red paper strip,0,2,0.0,0.0,0.0
Fold paper strip :: hands | red paper strip,0,2,0.0,0.0,0.0
Fold paper strip :: paper strip | red paper strip | table,0,4,0.0,0.0,0.0
Adjusting a puzzle piece :: puzzle board | puzzle piece,0,8,0.0,0.0,0.0
Place accessory into box :: accessory | red box,0,5,0.0,0.0,0.0
Open earbud case :: earbud case | red earbuds,0,1,0.0,0.0,0.0
Place accessory into box :: red gift box | white shopping bag,0,1,0.0,0.0,0.0
Place accessory into box :: electronic accessories | red box,0,1,0.0,0.0,0.0
Place snack in box :: box | snack packet,0,1,0.0,0.0,0.0
Pick up gift box :: cardboard box | white gift box,0,1,0.0,0.0,0.0
Place snack package in box :: plastic bag | snack package,0,1,0.0,0.0,0.0
Pick up electronic accessory :: desk | electronic accessory box,0,1,0.0,0.0,0.0
Remove paper lantern part from packaging :: packaged paper lantern | plastic bag,0,1,0.0,0.0,0.0
Place snack package in box :: cardboard box | snack package,0,7,0.0,0.0,0.0
Open paper lantern component :: packaging | paper lantern component,0,8,0.0,0.0,0.0
Inspect strip :: packaged paper strip | table,0,1,0.0,0.0,0.0
Place accessory into box :: cardboard box | electronic accessory,0,3,0.0,0.0,0.0
Inspect strip :: pack of strips | red paper strip | smartphone,0,1,0.0,0.0,0.0
Open paper lantern component :: packaged paper lantern component | red paper lantern | table,0,1,0.0,0.0,0.0
Place item in bag :: red gift box | shopping bag,0,8,0.0,0.0,0.0
Fold paper strip :: origami star pile | paper fan | red paper strip,0,2,0.0,0.0,0.0
Fold paper strip :: origami stars | red paper strip,0,3,0.0,0.0,0.0
Fold paper strip :: origami star pile | paper folding box | red paper strip,0,1,0.0,0.0,0.0
Open paper lantern component :: hand | paper lantern component,0,2,0.0,0.0,0.0
Open paper lantern :: hands | paper lantern,0,2,0.0,0.0,0.0
Expand paper lantern :: red paper lantern | table,0,2,0.0,0.0,0.0
Fold paper strip :: origami paper stars | paper fan | red paper strip,0,2,0.0,0.0,0.0
Expand paper lantern :: laptop | red paper lantern,0,1,0.0,0.0,0.0
Fold paper strip :: chair | red paper strip | table,0,3,0.0,0.0,0.0
Open folded paper lantern :: red paper lantern | table,0,1,0.0,0.0,0.0
Open paper lantern :: paper lantern | table,0,1,0.0,0.0,0.0
Fold paper strip :: origami stars | red paper strip | smartphone | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: origami paper stars | red paper strip,0,3,0.0,0.0,0.0
Place accessory into box :: cardboard box | red gift box | white cloth,0,1,0.0,0.0,0.0
Place white box on table :: red decorative item | shopping bag | white box,0,1,0.0,0.0,0.0
Place item in bag :: shopping bag | white box,0,3,0.0,0.0,0.0
Place accessory into box :: accessories | white box,0,1,0.0,0.0,0.0
Place item in bag :: cloth | electronic device | shopping bag,0,4,0.0,0.0,0.0
Place item in bag :: plastic bag | round metal container,0,1,0.0,0.0,0.0
Pick up paper strip :: paper strip | table,0,1,0.0,0.0,0.0
Place item in bag :: plastic bag | white box,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip craft | red paper strip | table,0,1,0.0,0.0,0.0
Fold paper strip :: folded paper stars | red paper strip,0,4,0.0,0.0,0.0
Fold paper strip :: lucky star pile | paper strip,0,1,0.0,0.0,0.0
Fold paper strip :: hands | red paper,0,2,0.0,0.0,0.0
Fold paper strip :: paper star | red paper strip,0,4,0.0,0.0,0.0
Fold paper strip :: origami paper star | red paper strip,0,2,0.0,0.0,0.0
Fold paper strip :: box | folded paper stars | red paper strip,0,2,0.0,0.0,0.0
Fold paper strip :: box | paper star | red paper strip,0,3,0.0,0.0,0.0
Fold paper strip :: origami paper craft set | red paper strip,0,1,0.0,0.0,0.0
Approach workstation :: chair | star-shaped beads | table,0,9,0.0,0.0,0.0
Approach workstation :: star-shaped beads | table,0,5,0.0,0.0,0.0
Approach workstation :: chair | colleagues | table,0,3,0.0,0.0,0.0
Carry cardboard piece :: cardboard piece | desk,0,1,0.0,0.0,0.0
Sort paper star :: paper star | phone | pile of paper stars | table,0,3,0.0,0.0,0.0
Sort purple beads :: pen | phone | power bank | purple beads | table,0,1,0.0,0.0,0.0
Sort paper star :: paper star | pen | phone | pile of paper stars | table,0,1,0.0,0.0,0.0
Sort paper star :: paper star | pen | phone | power bank | table,0,1,0.0,0.0,0.0
Sort blue star-shaped pieces :: blue star-shaped plastic pieces | power bank | purple pen | smartphone,0,1,0.0,0.0,0.0
Sort blue star-shaped pieces :: blue star-shaped plastic pieces | purple marker | smartphone,0,1,0.0,0.0,0.0
Manipulate paper strip :: paper pile | paper strip | pen | smartphone,0,1,0.0,0.0,0.0
Sort purple beads :: power bank | purple beads | smartphone | table,0,1,0.0,0.0,0.0
Sort paper star :: paper star | pile of paper stars | table,0,7,0.0,0.0,0.0
Sort beads by color :: phone | star-shaped beads | table,0,16,0.0,0.0,0.0
Move hand over button pile :: buttons | pen | phone | table,0,1,0.0,0.0,0.0
Observe paper quilling station :: quilled paper strips | table,0,1,0.0,0.0,0.0
Sort paper star :: hand | paper star | table,0,3,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | hand | table,0,1,0.0,0.0,0.0
Sort beads :: beads | phone | table,0,5,0.0,0.0,0.0
Observe workspace :: paper stars | paper strips | smartphones | table,0,3,0.0,0.0,0.0
Sort beads :: pen | power bank | smartphone | star-shaped beads,0,1,0.0,0.0,0.0
Sort beads :: beads | pen | phone | table,0,1,0.0,0.0,0.0
Sort beads :: phone | star-shaped beads | table,0,2,0.0,0.0,0.0
Place controller on table :: controller | phone | table,0,4,0.0,0.0,0.0
Sort beads :: beads | earbuds | pen | phone | power bank | table,0,1,0.0,0.0,0.0
Use phone :: paper stars | paper strips | smartphone,0,41,0.0,0.0,0.0
Hold power bank and cable :: charging cable | power bank,0,2,0.0,0.0,0.0
Hold device and cable :: charging cable | portable power bank,0,1,0.0,0.0,0.0
